CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15608406,Jones,716.0,France,Male,46,6.0,0.0,1,0,1,95895.35,0
15608407,Walker,658.0,Spain,Male,40,7.0,76233.62,1,0,1,149134.07,0
15608408,Johnson,743.0,France,Male,42,7.0,0.0,2,1,1,73033.91,0
15608409,Nguyen,685.0,France,Female,59,8.0,0.0,1,1,0,182454.45,0
15608410,Rivera,730.0,Spain,Male,47,4.0,62160.05,2,0,1,3668.34,0
15608411,Nguyen,449.0,Germany,Female,42,7.0,0.0,1,1,1,128401.94,0
15608412,Lopez,532.0,Spain,Male,77,3.0,85815.76,1,1,1,112794.09,0
15608413,Martinez,615.0,Spain,Female,58,0.0,0.0,1,1,0,197962.03,0
15608414,Wright,754.0,France,Male,73,1.0,0.0,1,1,1,71033.33,0
15608415,Brown,831.0,France,Male,50,6.0,0.0,1,1,1,16553.4,0
15608416,Clark,634.0,Spain,Female,65,6.0,0.0,1,1,1,16093.91,0
15608417,Thompson,591.0,Spain,Male,44,2.0,185071.73,2,1,1,145006.06,0
15608418,Nguyen,462.0,Spain,Female,47,4.0,99501.96,1,0,0,6026.84,0
15608419,Hernandez,733.0,Spain,Female,49,10.0,113606.13,1,0,0,144513.83,0
15608420,Hill,597.0,France,Female,47,8.0,115731.5,2,1,0,121177.38,0
15608421,Wright,850.0,France,Female,42,4.0,0.0,2,1,0,60462.06,0
15608422,Lopez,579.0,France,Female,48,5.0,78633.49,1,1,1,38184.84,0
15608423,Moore,850.0,Spain,Male,39,7.0,0.0,1,1,0,142157.18,0
15608424,Brown,722.0,Germany,Female,55,7.0,154110.72,2,1,1,194284.03,0
15608425,Thompson,551.0,Spain,Male,70,1.0,86072.06,1,1,1,183585.73,0
15608426,Wilson,672.0,Spain,Male,46,3.0,0.0,1,0,0,163915.69,1
15608427,Garcia,724.0,Spain,Female,52,5.0,202740.14,1,0,0,18430.34,0
15608428,Ramirez,628.0,France,Male,68,9.0,116341.69,2,0,1,71412.91,1
15608429,Lewis,730.0,France,Female,77,1.0,97469.06,1,0,1,186065.66,0
15608430,Jones,728.0,France,Female,67,7.0,56413.29,2,0,1,162460.0,0
15608431,Martinez,707.0,Germany,Female,55,4.0,119468.93,2,1,0,65123.9,0
15608432,Jones,648.0,France,Male,61,4.0,77940.94,1,1,0,101376.59,0
15608433,King,537.0,Spain,Female,62,6.0,168538.35,2,0,0,52883.72,0
15608434,Taylor,643.0,France,Male,61,2.0,46616.79,2,1,0,132993.34,0
15608435,Brown,667.0,Spain,Male,47,6.0,0.0,2,1,1,137285.99,0
15608436,Martinez,470.0,France,Female,65,5.0,137027.02,1,1,0,190395.15,0
15608437,Carter,666.0,Germany,Female,69,4.0,195756.69,2,1,0,2384.25,1
15608438,Gonzalez,641.0,France,Female,33,1.0,0.0,2,1,1,52131.71,0
15608439,Wright,526.0,Germany,Female,49,1.0,160597.55,1,0,1,93138.66,0
15608440,White,618.0,Spain,Female,60,2.0,98237.49,1,1,0,131791.24,0
15608441,Martinez,620.0,France,Male,57,7.0,195218.41,2,1,0,160961.29,0
15608442,Thomas,835.0,Spain,Male,60,4.0,101445.25,2,1,1,19254.79,0
15608443,Smith,671.0,Spain,Female,43,0.0,114826.42,2,1,1,104703.39,0
15608444,Nguyen,749.0,France,Female,33,9.0,100290.73,1,0,0,160914.72,0
15608445,Taylor,639.0,Spain,Male,56,8.0,0.0,2,1,1,25352.78,0
15608446,Harris,470.0,Spain,Male,53,7.0,110972.59,1,1,0,86476.17,0
15608447,Davis,715.0,Spain,Male,69,7.0,102631.66,1,1,0,58668.32,0
15608448,Adams,587.0,Spain,Female,60,7.0,112444.3,1,1,0,54377.36,1
15608449,Hernandez,618.0,Spain,Male,33,8.0,33425.92,1,0,1,55854.35,0
15608450,Lewis,549.0,France,Female,60,10.0,62005.6,1,0,0,19172.87,0
15608451,Baker,657.0,France,Female,74,10.0,72536.23,2,1,1,24254.93,0
15608452,Scott,752.0,France,Female,68,3.0,46817.69,2,1,1,185404.93,0
15608453,Walker,740.0,Spain,Male,60,3.0,0.0,3,0,0,156038.42,0
15608454,Hall,802.0,France,Female,48,1.0,125868.87,2,0,0,33896.97,1
15608455,Rodriguez,816.0,France,Female,52,5.0,105527.77,1,0,0,107500.55,0
15608456,Carter,454.0,Germany,Male,51,4.0,142059.95,2,1,0,152605.39,1
15608457,Ramirez,535.0,France,Male,62,6.0,137740.98,1,0,0,61148.74,0
15608458,Lee,476.0,France,Male,61,6.0,142740.89,1,0,1,14232.69,0
15608459,Gonzalez,711.0,Germany,Male,55,6.0,93190.57,2,1,1,95426.94,0
15608460,Nguyen,583.0,Spain,Male,67,0.0,0.0,1,1,1,174253.91,0
15608461,Carter,603.0,Germany,Male,46,6.0,70749.6,1,0,0,57530.05,1
15608462,Wright,629.0,France,Female,66,1.0,0.0,2,1,1,112786.62,1
15608463,Johnson,687.0,Spain,Male,78,10.0,136125.44,2,1,1,30847.37,0
15608464,White,507.0,Germany,Male,72,0.0,0.0,1,1,0,31163.56,0
15608465,Torres,529.0,France,Female,66,5.0,90530.19,1,1,0,150167.07,0
15608466,Martin,650.0,France,Female,48,4.0,67233.1,1,1,1,48795.33,0
15608467,Hill,765.0,France,Female,58,9.0,91215.21,2,1,1,68009.15,0
15608468,Scott,648.0,Germany,Female,74,0.0,46006.78,2,0,0,180355.3,1
15608469,Brown,574.0,France,Female,62,6.0,145429.27,2,1,0,129076.56,0
15608470,Ramirez,444.0,France,Male,57,9.0,73436.04,2,0,1,97532.06,0
15608471,Rodriguez,741.0,Spain,Male,62,8.0,75498.07,1,0,1,102609.87,0
15608472,Harris,579.0,Germany,Male,84,3.0,40031.12,1,1,0,46079.88,1
15608473,Martin,540.0,France,Female,71,3.0,0.0,2,1,1,93712.91,0
15608474,Green,485.0,Spain,Male,80,2.0,260000.0,1,1,0,144805.4,1
15608475,Baker,512.0,Germany,Female,70,3.0,68047.1,1,0,0,113948.84,1
15608476,White,558.0,France,Male,52,4.0,143782.63,2,1,1,142402.67,0
15608477,Clark,627.0,Spain,Female,44,10.0,50702.77,2,1,1,148251.05,1
15608478,Young,534.0,France,Male,51,9.0,49221.13,2,0,1,62725.83,0
15608479,Allen,668.0,France,Female,57,9.0,88935.65,1,1,1,130059.96,0
15608480,Young,626.0,France,Female,69,4.0,92326.34,1,0,0,109986.36,1
15608481,Flores,850.0,France,Male,66,5.0,68392.07,1,1,0,69664.68,0
15608482,Roberts,486.0,France,Female,46,5.0,89452.77,2,1,1,72946.54,0
15608483,Adams,666.0,Germany,Male,57,5.0,63251.84,1,0,1,195469.68,1
15608484,Miller,667.0,France,Male,74,2.0,0.0,2,1,0,164608.51,0
15608485,White,551.0,France,Male,46,2.0,221610.25,1,1,0,135063.69,0
15608486,White,659.0,Spain,Female,53,6.0,0.0,2,0,0,134980.73,0
15608487,Sanchez,724.0,Germany,Male,51,2.0,48479.39,2,1,1,190208.23,0
15608488,Clark,659.0,France,Female,67,0.0,109559.84,2,1,0,25564.9,0
15608489,Scott,783.0,France,Female,81,2.0,68981.07,1,0,1,41869.47,0
15608490,Perez,441.0,France,Male,50,10.0,0.0,2,1,0,165033.91,0
15608491,Wilson,569.0,Germany,Male,48,10.0,0.0,1,1,0,159653.79,0
15608492,Thompson,792.0,Germany,Male,42,0.0,94023.08,1,0,0,177277.06,0
15608493,Nelson,738.0,France,Male,56,2.0,94291.42,2,1,0,171987.49,0
15608494,Thomas,702.0,France,Female,68,8.0,91440.86,2,1,0,29629.76,0
15608495,Johnson,768.0,Spain,Male,38,4.0,59723.08,2,1,1,32587.78,0
15608496,Carter,466.0,Spain,Female,54,2.0,0.0,2,1,0,52720.54,0
15608497,Martinez,726.0,France,Female,60,7.0,78780.12,2,0,1,64247.8,0
15608498,Walker,752.0,France,Male,66,7.0,81942.14,1,1,0,30948.98,0
15608499,Green,587.0,France,Female,59,7.0,107719.14,2,0,1,78160.11,0
15608500,Wilson,850.0,Spain,Female,43,4.0,133238.13,2,1,0,145788.22,0
15608501,Moore,669.0,Germany,Female,48,8.0,82538.44,2,1,0,127191.46,0
15608502,Anderson,439.0,France,Male,76,2.0,0.0,1,1,0,160318.87,1
15608503,Davis,687.0,Germany,Female,64,4.0,0.0,1,1,1,11895.83,0
15608504,Davis,581.0,France,Female,50,9.0,79804.35,1,1,1,1702.37,0
15608505,Martinez,762.0,Spain,Female,54,3.0,108499.61,2,1,1,183285.38,0
15608506,Thompson,703.0,Germany,Female,45,1.0,98497.89,2,1,0,68772.96,1
15608507,Clark,593.0,Spain,Female,37,5.0,77370.92,2,1,0,36968.63,0
15608508,Smith,794.0,France,Female,55,7.0,50437.9,1,1,0,41804.28,0
15608509,Nelson,740.0,France,Male,47,6.0,58362.37,1,1,1,83331.98,0
15608510,King,571.0,Germany,Female,60,2.0,142621.69,3,1,1,137747.26,1
15608511,Brown,635.0,Spain,Male,86,10.0,43170.75,1,1,0,80999.41,0
15608512,Nelson,700.0,France,Female,59,8.0,198615.7,2,0,0,129045.5,1
15608513,Johnson,615.0,Spain,Male,59,6.0,65875.26,2,0,1,10390.75,0
15608514,Lewis,618.0,France,Female,68,8.0,40294.97,2,0,0,133172.27,0
15608515,White,654.0,France,Female,41,8.0,0.0,1,0,0,67752.87,0
15608516,Sanchez,548.0,Germany,Female,62,6.0,0.0,1,1,0,75024.89,0
15608517,Mitchell,436.0,France,Male,44,10.0,41445.07,2,0,1,126056.23,0
15608518,Campbell,673.0,France,Female,68,3.0,93407.09,2,0,1,97173.99,0
15608519,Wilson,459.0,France,Male,59,0.0,0.0,2,0,1,153853.6,0
15608520,Lewis,555.0,Germany,Male,42,6.0,45174.22,1,0,1,93372.18,0
15608521,Mitchell,480.0,France,Male,60,2.0,0.0,1,1,1,158460.51,0
15608522,Torres,492.0,France,Female,31,9.0,92305.73,2,1,0,74683.87,0
15608523,Hall,691.0,France,Female,40,0.0,0.0,1,0,1,188896.27,0
15608524,Perez,629.0,France,Female,42,8.0,99072.06,2,0,0,21282.05,0
15608525,Anderson,625.0,France,Female,40,9.0,87038.21,1,1,0,16480.83,1
15608526,Sanchez,524.0,France,Male,69,10.0,115420.65,1,0,0,189059.41,0
15608527,Green,587.0,France,Male,61,4.0,0.0,1,1,0,167033.85,0
15608528,Campbell,686.0,Spain,Female,57,8.0,91864.45,2,1,1,153306.94,0
15608529,Wright,645.0,France,Female,46,6.0,0.0,1,1,1,125838.89,0
15608530,Scott,729.0,France,Female,62,0.0,0.0,2,1,1,71652.76,0
15608531,Sanchez,743.0,Spain,Male,57,5.0,0.0,1,1,0,34944.16,0
15608532,Thomas,626.0,France,Male,49,7.0,0.0,1,0,0,137605.85,0
15608533,Perez,472.0,France,Male,58,8.0,0.0,2,1,1,197834.3,0
15608534,Harris,577.0,Germany,Female,61,4.0,0.0,2,1,1,81526.55,0
15608535,Green,641.0,Spain,Male,43,4.0,0.0,1,1,1,169565.97,0
15608536,Ramirez,575.0,Spain,Male,74,7.0,67222.32,2,1,1,176037.18,0
15608537,Flores,549.0,Spain,Female,53,0.0,109375.73,1,0,0,84455.53,0
15608538,Johnson,657.0,Germany,Male,62,9.0,72648.7,1,1,1,87829.59,0
15608539,Nguyen,850.0,France,Male,52,3.0,71536.85,1,1,0,51298.87,0
15608540,Sanchez,603.0,France,Female,59,6.0,71183.19,2,0,0,7800.74,1
15608541,Roberts,650.0,Germany,Male,50,5.0,60355.24,1,1,0,140153.15,0
15608542,White,524.0,France,Female,51,4.0,56816.22,2,0,1,178060.41,0
15608543,White,769.0,Spain,Female,50,4.0,0.0,1,1,0,17282.86,0
15608544,Miller,734.0,France,Male,56,8.0,91924.59,2,0,0,47073.22,0
15608545,Green,727.0,France,Male,64,3.0,0.0,1,1,0,182253.4,0
15608546,Scott,781.0,Spain,Female,65,10.0,0.0,3,1,1,101632.01,0
15608547,Baker,609.0,Spain,Female,64,1.0,260000.0,1,1,1,7972.01,0
15608548,Jones,621.0,Spain,Female,58,4.0,123601.21,1,1,0,85009.95,0
15608549,Hernandez,814.0,France,Male,49,0.0,42452.19,1,1,0,151081.97,0
15608550,Baker,711.0,France,Female,34,4.0,0.0,1,1,0,68656.62,0
15608551,Williams,437.0,Spain,Male,64,10.0,0.0,1,1,1,129928.27,0
15608552,Sanchez,694.0,France,Male,56,6.0,260000.0,2,1,1,85240.79,0
15608553,Lee,594.0,Spain,Male,48,0.0,103997.35,2,0,0,27832.61,0
15608554,Campbell,736.0,Spain,Male,34,7.0,0.0,2,1,0,84554.76,0
15608555,Nelson,689.0,France,Male,53,4.0,74522.24,2,0,1,11220.93,0
15608556,Hall,483.0,France,Male,66,1.0,62959.39,2,0,0,17651.91,1
15608557,Anderson,676.0,Germany,Male,43,0.0,53078.78,1,1,1,126215.93,0
15608558,Robinson,670.0,France,Female,75,4.0,132881.79,2,0,1,164824.68,0
15608559,Scott,,France,Male,88,1.0,0.0,2,1,1,5430.09,0
15608560,Carter,705.0,Germany,Male,49,7.0,0.0,1,1,1,81888.32,0
15608561,Smith,794.0,France,Male,51,7.0,0.0,1,1,1,72590.35,0
15608562,Carter,690.0,Germany,Female,52,9.0,0.0,1,0,0,63308.21,1
15608563,Moore,652.0,France,Female,49,10.0,95626.31,2,0,1,36138.88,0
15608564,Miller,760.0,France,Male,81,10.0,50732.63,2,0,0,178835.47,0
15608565,Walker,850.0,Spain,Female,52,3.0,30557.5,1,1,0,103411.6,0
15608566,Flores,738.0,France,Female,83,2.0,159250.99,1,1,1,129723.89,0
15608567,Miller,670.0,Spain,Female,43,8.0,0.0,1,0,0,8295.15,0
15608568,Williams,692.0,France,Male,57,4.0,79931.15,1,1,0,140528.83,1
15608569,Hall,675.0,Spain,Male,46,8.0,93647.82,1,0,0,15682.36,0
15608570,Campbell,652.0,Germany,Female,40,9.0,58515.92,2,1,1,147347.78,0
15608571,Davis,850.0,Spain,Female,47,7.0,0.0,2,1,1,130083.15,0
15608572,Rivera,578.0,France,Female,48,5.0,0.0,2,1,1,20185.8,0
15608573,Rivera,761.0,France,Female,52,9.0,200112.51,2,1,0,29646.4,0
15608574,Roberts,638.0,France,Male,38,5.0,101383.55,1,1,0,109750.85,0
15608575,Hernandez,508.0,Germany,Female,79,2.0,0.0,1,0,1,120822.37,0
15608576,Lewis,632.0,Spain,Male,59,1.0,0.0,2,0,1,48448.76,0
15608577,Roberts,598.0,Spain,Female,63,0.0,79321.72,2,1,0,50364.33,1
15608578,Rivera,705.0,France,Female,56,1.0,74168.52,1,1,0,197681.87,0
15608579,Walker,659.0,France,Female,71,5.0,0.0,2,1,0,126335.46,1
15608580,Martinez,552.0,France,Male,50,6.0,212754.41,2,0,0,74349.11,0
15608581,Jones,791.0,France,Female,56,5.0,95489.65,3,1,0,15263.97,1
15608582,Gonzalez,755.0,France,Male,45,4.0,139957.4,2,0,1,117802.73,0
15608583,Brown,802.0,France,Male,53,4.0,108311.59,1,0,1,130349.1,0
15608584,Martinez,673.0,France,Male,55,5.0,106792.35,1,1,1,136651.8,0
15608585,Brown,647.0,Spain,Male,46,10.0,0.0,1,1,1,41955.08,0
15608586,Hill,718.0,France,Male,59,7.0,74129.42,2,1,0,73172.79,0
15608587,Robinson,595.0,France,Male,60,1.0,0.0,2,0,0,91665.13,0
15608588,Sanchez,662.0,Germany,Male,63,3.0,0.0,1,1,0,42918.89,0
15608589,Green,633.0,Spain,Male,59,10.0,45074.54,1,0,0,135765.95,0
15608590,Lee,510.0,France,Male,54,9.0,0.0,1,0,1,70044.27,0
15608591,Lee,662.0,Germany,Female,66,4.0,202482.89,1,0,0,60418.22,1
15608592,Hernandez,608.0,France,Male,56,2.0,104535.86,1,1,1,115193.33,0
15608593,Thompson,627.0,Spain,Male,36,9.0,117316.9,1,0,0,36739.9,0
15608594,Rodriguez,685.0,Germany,Female,41,9.0,117334.98,1,1,0,150857.22,1
15608595,Robinson,772.0,France,Female,45,4.0,151254.35,2,1,1,163677.65,0
15608596,Roberts,569.0,Spain,Female,47,1.0,164912.86,1,0,1,166223.41,0
15608597,Clark,618.0,France,Male,59,5.0,46965.66,1,0,0,47358.37,0
15608598,Anderson,577.0,France,Female,71,6.0,0.0,1,0,1,43242.66,0
15608599,Wright,570.0,France,Male,61,7.0,86961.6,1,0,0,13930.35,0
15608600,Adams,593.0,France,Male,58,9.0,63592.48,1,1,0,10735.99,0
15608601,White,631.0,France,Female,38,5.0,0.0,1,1,0,94963.39,0
15608602,Gonzalez,706.0,France,Male,34,10.0,0.0,2,0,1,183008.53,1
15608603,Scott,681.0,France,Male,74,9.0,69511.22,2,1,0,121295.75,0
15608604,Martinez,,France,Male,50,0.0,92484.75,1,0,0,132759.96,1
15608605,Roberts,774.0,France,Female,59,5.0,89262.21,1,0,0,6214.34,0
15608606,Thomas,741.0,France,Male,61,1.0,101924.04,1,1,0,66749.33,1
15608607,Moore,563.0,France,Male,87,0.0,127918.65,1,0,0,163396.81,1
15608608,Torres,768.0,France,Male,80,0.0,151815.86,1,1,1,101333.91,0
15608609,Smith,681.0,Spain,Male,91,8.0,150367.96,1,1,0,81717.53,0
15608610,Hernandez,635.0,Germany,Male,63,9.0,176928.53,2,1,1,66715.26,1
15608611,Miller,684.0,France,Male,76,5.0,79446.73,2,1,1,16766.24,0
15608612,Martin,648.0,France,Male,43,10.0,0.0,1,0,1,16754.14,0
15608613,Ramirez,702.0,Germany,Male,88,7.0,85989.82,2,0,1,76923.57,1
15608614,Rodriguez,668.0,Spain,Female,65,0.0,71666.85,1,1,1,70229.35,1
15608615,Moore,618.0,Germany,Female,51,3.0,49486.3,2,1,1,74779.98,0
15608616,Hill,456.0,Spain,Male,67,7.0,79574.15,1,0,1,169566.13,0
15608617,Campbell,701.0,Spain,Male,72,7.0,121706.32,2,1,0,193756.88,1
15608618,Smith,614.0,France,Female,62,7.0,154004.81,2,1,0,48772.08,0
15608619,Young,725.0,France,Female,32,7.0,85622.62,2,0,0,72817.63,0
15608620,Johnson,696.0,Spain,Male,73,6.0,145295.81,2,1,1,47958.03,0
15608621,Clark,617.0,Spain,Male,54,10.0,89586.36,2,0,1,84310.28,0
15608622,Baker,748.0,Germany,Male,62,6.0,30577.57,1,1,0,85443.38,1
15608623,Flores,670.0,Germany,Male,44,4.0,48436.7,2,1,0,191604.65,0
15608624,Lopez,666.0,France,Male,52,2.0,107298.24,1,1,0,24473.34,0
15608625,Gonzalez,637.0,France,Male,49,2.0,0.0,2,1,1,52884.57,0
15608626,Flores,812.0,Germany,Female,43,4.0,48982.18,1,1,0,36047.76,0
15608627,Green,582.0,Germany,Male,36,5.0,44976.41,2,1,0,183187.32,0
15608628,Anderson,619.0,Germany,Male,52,1.0,81260.27,2,1,1,152543.18,0
15608629,Smith,531.0,Spain,Male,45,7.0,0.0,1,0,1,111921.78,0
15608630,Thompson,720.0,Germany,Female,57,4.0,0.0,2,1,1,8661.86,0
15608631,Walker,594.0,France,Male,59,5.0,125439.76,1,0,0,183855.08,0
15608632,Thompson,605.0,France,Female,80,7.0,89679.14,2,1,1,118856.18,0
15608633,Campbell,600.0,France,Female,28,9.0,0.0,1,1,0,196136.61,0
15608634,Green,656.0,France,Male,49,6.0,0.0,1,1,1,138392.22,0
15608635,Flores,530.0,Germany,Male,72,10.0,63514.6,1,1,1,184467.05,0
15608636,Johnson,435.0,France,Female,59,7.0,63108.97,1,0,0,40453.05,1
15608637,Nelson,694.0,Spain,Female,61,10.0,50466.06,1,0,1,189133.23,0
15608638,Nguyen,447.0,France,Male,57,4.0,88544.95,1,0,0,78521.08,1
15608639,Martin,732.0,Spain,Female,69,1.0,0.0,1,1,0,42131.38,0
15608640,Robinson,800.0,France,Male,57,2.0,79374.93,2,1,0,83226.5,0
15608641,Adams,634.0,Spain,Male,56,2.0,0.0,1,0,0,143027.35,0
15608642,Rivera,775.0,France,Male,45,3.0,0.0,2,1,0,99011.88,0
15608643,Ramirez,648.0,France,Female,46,3.0,81563.69,2,0,1,7185.4,0
15608644,Williams,804.0,France,Female,59,5.0,36497.9,1,1,1,29104.64,0
15608645,Walker,606.0,Spain,Female,51,10.0,0.0,1,0,1,119366.07,0
15608646,Wright,423.0,Spain,Female,40,1.0,57730.96,1,1,0,85911.35,1
15608647,Williams,642.0,Germany,Male,49,8.0,147936.27,1,1,1,50620.64,0
15608648,Green,,Germany,Female,66,6.0,108152.84,1,1,1,7877.4,0
15608649,Hernandez,701.0,France,Male,58,1.0,139218.27,2,1,1,19784.4,0
15608650,Hall,601.0,France,Female,48,8.0,69772.63,2,1,0,109806.27,0
15608651,Ramirez,682.0,France,Male,54,4.0,0.0,2,1,1,103016.95,0
15608652,Taylor,743.0,France,Male,68,7.0,53912.99,2,1,0,85065.78,0
15608653,Williams,642.0,France,Female,44,10.0,88429.05,2,1,0,61907.61,1
15608654,Smith,850.0,Germany,Male,44,1.0,0.0,1,1,0,23963.53,0
15608655,Nguyen,600.0,Germany,Male,57,2.0,116692.26,1,1,0,143896.82,0
15608656,Jackson,746.0,France,Female,50,2.0,193653.86,3,1,0,114841.07,1
15608657,Nelson,723.0,Germany,Female,57,6.0,0.0,2,1,0,448.36,1
15608658,Lopez,583.0,Germany,Male,55,10.0,45548.29,2,0,1,186365.81,0
15608659,Campbell,609.0,France,Male,57,7.0,65841.5,1,0,0,2489.86,0
15608660,Mitchell,748.0,Germany,Female,81,6.0,260000.0,1,1,0,183044.64,1
15608661,Garcia,664.0,Germany,Male,42,0.0,0.0,3,1,1,150154.29,0
15608662,Allen,682.0,Germany,Male,64,3.0,63049.91,2,1,0,131106.78,0
15608663,Campbell,493.0,Spain,Female,60,4.0,0.0,1,1,0,139488.34,0
15608664,Taylor,713.0,France,Female,63,5.0,0.0,1,1,1,114775.07,0
15608665,Brown,678.0,France,Male,37,10.0,0.0,1,0,1,195820.4,0
15608666,Baker,644.0,Germany,Female,65,3.0,92179.56,2,1,0,23733.44,0
15608667,White,685.0,France,Male,52,0.0,0.0,2,0,0,130892.1,0
15608668,Johnson,611.0,France,Female,57,4.0,86458.57,1,1,0,60084.27,0
15608669,Nelson,593.0,France,Female,53,6.0,74986.99,1,1,0,188353.62,0
15608670,King,627.0,France,Male,46,4.0,0.0,1,0,1,68434.81,0
15608671,Brown,605.0,France,Male,52,9.0,53841.2,2,1,1,22114.44,0
15608672,Gonzalez,850.0,Germany,Female,55,8.0,71979.6,2,1,0,138573.25,0
15608673,Smith,738.0,Spain,Female,62,4.0,126249.96,2,1,0,189362.41,0
15608674,Mitchell,557.0,France,Female,59,9.0,79575.14,1,1,1,101919.85,0
15608675,Johnson,845.0,France,Male,54,2.0,0.0,1,1,1,31097.56,0
15608676,Flores,608.0,Spain,Male,56,10.0,0.0,2,0,0,42855.06,0
15608677,Sanchez,653.0,Germany,Male,56,7.0,0.0,1,0,1,196456.65,0
15608678,Robinson,736.0,Germany,Male,61,1.0,0.0,2,1,1,101940.92,0
15608679,Green,461.0,Germany,Male,65,4.0,60995.57,2,1,0,31583.01,0
15608680,Hall,627.0,France,Male,67,7.0,0.0,2,1,0,199165.36,0
15608681,Miller,595.0,Germany,Female,51,3.0,59006.89,2,1,0,99413.6,0
15608682,Smith,670.0,Spain,Male,32,8.0,129100.46,1,0,0,98617.88,0
15608683,Miller,686.0,Spain,Female,52,2.0,142744.66,1,1,1,75953.72,0
15608684,Wright,643.0,Spain,Male,50,10.0,95696.32,1,1,0,100559.27,0
15608685,Lewis,638.0,France,Male,55,10.0,52320.98,2,1,1,181084.65,1
15608686,Jones,752.0,France,Male,87,1.0,106463.33,2,1,0,173714.87,0
15608687,Lopez,679.0,Spain,Female,51,8.0,0.0,2,1,1,81861.89,0
15608688,Clark,654.0,France,Female,63,7.0,103791.5,2,0,0,98229.35,0
15608689,Torres,664.0,Spain,Male,63,1.0,55824.34,2,0,1,79423.19,0
15608690,Moore,826.0,France,Female,60,7.0,0.0,2,1,0,106246.95,1
15608691,Mitchell,667.0,Spain,Male,37,3.0,43021.47,1,1,1,111674.88,0
15608692,Roberts,601.0,Germany,Male,54,8.0,0.0,2,1,0,27199.41,1
15608693,Hill,,France,Female,61,9.0,152210.88,2,1,0,198583.11,0
15608694,Thompson,512.0,France,Male,47,0.0,43116.86,2,1,1,167887.58,0
15608695,Baker,605.0,Spain,Female,38,9.0,62376.82,2,1,0,75133.09,0
15608696,Torres,640.0,France,Female,61,10.0,62518.62,1,1,0,59719.02,0
15608697,Sanchez,597.0,France,Female,66,3.0,134475.39,1,0,0,47202.47,1
15608698,Thompson,684.0,Spain,Male,53,10.0,0.0,2,0,1,51326.26,1
15608699,Adams,595.0,France,Male,49,7.0,0.0,1,0,1,60519.78,0
15608700,Ramirez,562.0,Spain,Female,75,6.0,78347.53,1,0,0,155590.41,1
15608701,Martinez,709.0,France,Male,66,1.0,48878.23,2,1,0,62287.17,0
15608702,Roberts,781.0,France,Male,44,5.0,64128.24,2,1,1,20622.62,0
15608703,Brown,544.0,France,Female,57,1.0,0.0,1,1,0,138922.11,0
15608704,Wright,673.0,Germany,Female,45,3.0,143380.13,1,1,0,172525.05,0
15608705,Allen,467.0,Spain,Male,51,9.0,212181.04,2,1,0,55778.22,0
15608706,Robinson,508.0,France,Female,72,1.0,111374.08,2,1,0,155102.45,0
15608707,Williams,593.0,France,Male,72,5.0,65272.67,1,1,1,65134.67,1
15608708,Harris,759.0,Spain,Female,49,10.0,0.0,2,0,1,87441.66,0
15608709,Hall,575.0,Spain,Female,62,1.0,42859.22,1,1,1,78363.81,0
15608710,Lopez,572.0,France,Female,44,2.0,0.0,1,1,1,54536.11,0
15608711,Wright,653.0,France,Male,86,5.0,42059.64,1,1,0,11227.85,1
15608712,Nelson,654.0,France,Male,38,5.0,110904.95,2,0,1,157660.15,0
15608713,Mitchell,575.0,Spain,Male,51,5.0,82874.4,1,1,1,152891.7,0
15608714,Sanchez,841.0,Germany,Female,62,2.0,0.0,1,1,0,44732.01,0
15608715,Thomas,625.0,Spain,Male,46,10.0,124722.51,1,1,1,135764.26,1
15608716,Wright,661.0,Spain,Female,44,1.0,69576.4,1,0,1,30198.14,0
15608717,Harris,611.0,France,Male,55,0.0,141020.64,1,1,1,4691.78,1
15608718,Young,692.0,Spain,Male,48,2.0,52432.16,1,1,1,88222.24,0
15608719,Nguyen,769.0,Spain,Female,37,8.0,260000.0,1,1,0,128882.89,0
15608720,Scott,810.0,France,Female,55,1.0,48866.91,2,1,1,56717.34,0
15608721,Gonzalez,577.0,Germany,Male,62,8.0,0.0,1,1,1,155817.99,0
15608722,Nguyen,756.0,France,Male,53,4.0,156310.85,2,0,1,83394.14,0
15608723,Ramirez,703.0,Spain,Male,54,8.0,96862.45,2,1,1,143452.19,0
15608724,Campbell,744.0,Spain,Female,60,2.0,0.0,2,1,0,172187.35,0
15608725,Allen,641.0,Germany,Female,79,8.0,0.0,1,1,0,54012.25,0
15608726,Hall,632.0,France,Female,50,0.0,0.0,1,1,1,61789.23,0
15608727,Carter,740.0,Germany,Female,59,7.0,89120.2,2,1,0,147450.02,1
15608728,Roberts,742.0,France,Female,54,0.0,127568.99,2,1,0,81240.2,1
15608729,Nguyen,800.0,France,Female,44,4.0,0.0,2,1,1,158601.84,0
15608730,Robinson,669.0,Germany,Female,64,7.0,0.0,2,1,0,79465.28,0
15608731,Garcia,640.0,France,Male,74,0.0,0.0,1,0,1,4574.83,0
15608732,Martin,414.0,Spain,Male,62,10.0,192049.26,2,0,1,47971.23,0
15608733,White,495.0,France,Female,35,10.0,82554.82,2,1,1,4061.53,0
15608734,Flores,612.0,Germany,Female,51,7.0,75277.53,2,1,1,78058.08,0
15608735,Robinson,544.0,Germany,Female,62,2.0,99091.77,4,1,0,185777.59,1
